PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,TIPO
5431,Colegio Nuestra Señora de las Nieves,,,"METRO: Torre Arias , Canillejas BUS: 105 , 140 , 153", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cd08a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,,MADRID,MADRID,28022,CANILLEJAS,SAN BLAS-CANILLEJAS,448063,4477633,40.44585140058632,-3.613745809573345,917 410 009,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5406,Colegio Nuestra Señora de las Victorias,,,"BUS: 15 , 110 , 210", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7028a3f5ca71c010VgnVCM1000000b205a0aRCRD,APOSTOL SANTIAGO,CALLE,,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444589,4475773,40.42887078736474,-3.654546747933514,914 035 303,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5685,Colegio Nuestra Señora de Loreto - Real Colegio,,,"METRO: ODonell BUS: 2 , 28 , 30 , 56 , 71 , 143", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  (Congregación de las Esclavas del Divino Corazón)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e313ae10c471c010VgnVCM1000000b205a0aRCRD,O'DONELL,CALLE,,MADRID,MADRID,28009,GOYA,SALAMANCA,443309,4474948,40.421352340076155,-3.6695622231675613,915 733 210 - 915 736 423 ,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6065,Colegio Nuestra Señora de Loreto. Calle General Aranaz,,,"BUS: 70 , 114 , 146", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9623ae10c471c010VgnVCM1000000b205a0aRCRD,GENERAL ARANAZ,CALLE,,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,445568,4477687,40.44617791995392,-3.6431701318481298,91 742 90 11 / 91 743 01 00,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5684,Colegio Nuestra Señora de Loreto. Calle Príncipe de Vergara,,,"METRO: Nuñez de Balboa BUS: 1 , 29 , 52 , 74", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4933ae10c471c010VgnVCM1000000b205a0aRCRD,PRINCIPE DE VERGARA,CALLE,,MADRID,MADRID,28001,GOYA,SALAMANCA,442452,4475702,40.42808580922879,-3.6797321233510596,915 765 008,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5819,Colegio Nuestra Señora de los Dolores,,,"METRO: Oporto BUS: 55 , 119", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - Enseñanza biling&uuml;e - ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae53ae10c471c010VgnVCM1000000b205a0aRCRD,TORDO,CALLE,,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,437828,4471719,40.391871924783224,-3.733850672668873,914 718 954/ 914 719 959,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5686,Colegio Nuestra Señora de los Ángeles,,,"BUS: 18 , 76 , 86 , 116",  Enseñanzas :    Primer Ciclo de Educación Infantil  Segundo Ciclo de Educación Infantil  Educación Primaria  Educación Secundaria Obligatoria  Bachillerato (Ciencias y Tecnología - Humanidades y Ciencias Sociales - Ciencias)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb43ae10c471c010VgnVCM1000000b205a0aRCRD,LA CANCION DEL OLVIDO,CALLE,,MADRID,MADRID,28041,LOS ANGELES,VILLAVERDE,440615,4467679,40.3556811381503,-3.7006375863957017,913 176 203 - 913 176 204,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5664,Colegio Nuestra Señora de Moratalaz,,,"METRO: Vinateros BUS: 8 , 100 , 113 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0483ae10c471c010VgnVCM1000000b205a0aRCRD,MORATALAZ,AVENIDA,,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444480,4473312,40.406693440256234,-3.6556164457134446,914 392 146 - 914 391 035,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5665,Colegio Nuestra Señora de Santa María,,,"BUS: 11 , 70 , 115", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b693ae10c471c010VgnVCM1000000b205a0aRCRD,SOBRADIEL,RONDA,,MADRID,MADRID,28043,PIOVERA,HORTALEZA,445308,4478500,40.453484753588164,-3.6463060794416333,913 883 202 - 913 883 369,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6031,Colegio Nuestra Señora del Buen Consejo. Calle Juan Montalvo,,,"METRO: Guzmán el Bueno BUS: 2 , 44 , 45 , 202 , C , F ", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1cb3ae10c471c010VgnVCM1000000b205a0aRCRD,JUAN MONTALVO,CALLE,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439681,4477838,40.44713112572208,-3.712600329725245,91 456 18 70,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5687,Colegio Nuestra Señora del Buen Consejo. Calle Ábalos,,,"BUS: 11 , 53 , 70 , 122 , 322", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69a3ae10c471c010VgnVCM1000000b205a0aRCRD,ABALOS,CALLE,,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444446,4478164,40.45040061226383,-3.656441972319349,914 158 424 - 914 132 551,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5688,Colegio Nuestra Señora del Carmen,,,"BUS: 22 , 79 , 86 , 130 , 131 RENFE: Puente Alcocer , Villaverde Alto", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71e3ae10c471c010VgnVCM1000000b205a0aRCRD,REAL DE PINTO,AVENIDA,,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,440092,4466481,40.344851398974974,-3.7066835460239296,917 970 146,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6069,Colegio Nuestra Señora del Pilar. Calle Castelló,,,"METRO: Nuñez de Balboa BUS: 1 , 29 , 52 , 74", ENSEÑANZA:Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24f3ae10c471c010VgnVCM1000000b205a0aRCRD,CASTELLO,CALLE,,MADRID,MADRID,28001,RECOLETOS,SALAMANCA,442333,4475724,40.42827573973591,-3.6811369239131997,915 750 404,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5410,Colegio Nuestra Señora del Pilar. Calle San Benito,,,"Metro: Plaza de Castilla  Bus: 27 , 42 , 66 , 67 , 134 , 135 , 147 , 173 , 174 , 176 , 178 , 124 ",  Enseñanzas impartidas :   - Educación Infantil - Primaria - ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología).  - Formación Profesional Básica: Informática y Comunicaciones.   - Formación Profesional de Grado Medio: Gestión administrativa - Sistemas microinformáticos y redes.   - Formación Profesional de Grado Superior: Administración y finanzas - Gestión comercial y márketing - Administración de sistemas informáticos en red - Desarrollo de aplicaciones web - Educación infantil. ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2338a3f5ca71c010VgnVCM1000000b205a0aRCRD,SAN BENITO,CALLE,,MADRID,MADRID,28029,ALMENARA,TETUAN,441591,4480189,40.46844659522787,-3.6902952378463785,913 151 215,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5697,Colegio Nuestra Señora del Pilar. Calle Sanchez Preciados,,,"Metro: Valdezarza  Bus: 44 , 126 , 127 , 128 , 132",  Enseñanzas impartidas :   - Educación Infantil - Primaria - ESO   - Formación Profesional de Grado Medio: Cuidados auxiliares de enfermería.  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d604ae10c471c010VgnVCM1000000b205a0aRCRD,SANCHEZ PRECIADOS,CALLE,,MADRID,MADRID,28039,VALDEZARZA,MONCLOA-ARAVACA,439956,4479615,40.46315899708621,-3.709526040286489,914 502 012,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5698,Colegio Nuestra Señora del Recuerdo,,,"METRO: Duque de Pastrana BUS: 14 , 16 , 29 , 70 , 107 , 129 , 229", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza Biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8914ae10c471c010VgnVCM1000000b205a0aRCRD,DUQUE DE PASTRANA,PLAZA,,MADRID,MADRID,28036,CASTILLA,CHAMARTIN,442663,4480194,40.46856646277293,-3.677651132076904,913 022 640,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5357,Colegio Nuestra Señora del Sagrado Corazón,,,"METRO: Alto de Extremadura BUS: 31 , 33 , 36 , 39 , 65 ", ENSEÑANZA: Educación Infantil - Primaria - ESO - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d548a3f5ca71c010VgnVCM1000000b205a0aRCRD,GRANDEZA ESPA&Ntilde;OLA,CALLE,,MADRID,MADRID,28011,PUERTA DEL ANGEL,LATINA,437713,4473746,40.41012341265274,-3.735404259656213,914 639 400,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5703,Colegio Nueva Castilla,,,"METRO: Villa de Vallecas BUS: 54 , 103 , 143", ENSEÑANZA: Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3c24ae10c471c010VgnVCM1000000b205a0aRCRD,MONTES DE BARBANZA,CALLE,,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447561,4470014,40.37718304593691,-3.619035873522494,913 315 897,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5705,Colegio Nuevo Equipo,,,"METRO: Ciudad Lineal BUS: 48 , 70 , 146", ENSEÑANZA: Educación Infantil (segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee34ae10c471c010VgnVCM1000000b205a0aRCRD,LOPEZ DE ARANDA,CALLE,,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,445836,4477225,40.44203351082303,-3.639970535645447,917 421 611 - 917 421 699,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6033,Colegio Nuevo Velázquez,,,"METRO: Pío XII BUS: 29, 70, 107", ENSEÑANZA: ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00bcf3216571c010VgnVCM1000000b205a0aRCRD,ROSA JARDON,CALLE,,MADRID,MADRID,28016,NUEVA ESPAÑA,CHAMARTIN,443361,4479864,40.46564164865083,-3.6693884681864777,915 616 255,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5710,Colegio Obispo Perelló,,,"METRO: Quintana , Barrio Concepción BUS: 21 , 38 , 48 , 146", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9154ae10c471c010VgnVCM1000000b205a0aRCRD,VIRGEN DEL SAGRARIO,CALLE,,MADRID,MADRID,28027,QUINTANA,CIUDAD LINEAL,445063,4476563,40.436019042068196,-3.649027441499575,914 073 600 - 914 060 000,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6071,Colegio Obra Social Nuestra Señora de Montserrat - S. Simón y S. Judas,,,"RENFE: Orcasitas BUS: 76 , 78 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5173ae10c471c010VgnVCM1000000b205a0aRCRD,TREVELEZ,CALLE,,MADRID,MADRID,28041,ORCASUR,USERA,440438,4468740,40.365226576238506,-3.702821115961881,913 175 643,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6037,Colegio Padre Piquer,,,"Metro: Ventilla  Bus: 42 , 67 , 124 , 134 , 135 , 147 , 173 , 176 , 178","  Enseñanzas impartidas :   - ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología).   - Formación Profesional Básica: Servicios administrativos - Electricidad y electrónica   - Formación Profesional de Grado Medio: Gestión administrativa - Instalaciones de telecomunicaciones.   - Formación Profesional de Grado Superior: Mantenimiento electrónico - Administración y finanzas - Administración de sistemas informáticos en Red - Integración social.    - Programa cualificación profesional inicial, módulos voluntarios  - Curso preparatorio prueba de acceso Grado Medio y Superior ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f674ae10c471c010VgnVCM1000000b205a0aRCRD,CAÑAVERAL,CALLE,,MADRID,MADRID,28029,ALMENARA,TETUAN,441485,4480538,40.4715830569087,-3.691577788342787,913 153 947,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5420,Colegio Paraíso Sagrados Corazones,,,"METRO: Cuzco BUS: 5 , 11 , 27 , 40 , 147 , 149 , 150 , 250", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8858a3f5ca71c010VgnVCM1000000b205a0aRCRD,PADRE DAMIAN,CALLE,,MADRID,MADRID,28036,HISPANOAMERICA,CHAMARTIN,441984,4478944,40.45725868689584,-3.6855456594432248,913 441 693,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
102994,Colegio Parque Conde de Orgaz,,,"BUS: 21 , 70 , 114 , 115 ",  Enseñanzas    Segundo ciclo de Educación Infantil  Educación Primaria  Educación Secundaria Obligatoria  Bachillerato:  Ciencias y Tecnología  Humanidades y Ciencias Sociales  Ciencias       ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de018899fc81c010VgnVCM1000000b205a0aRCRD,GREGORIO BENITEZ,CALLE,,MADRID,MADRID,28043,PIOVERA,HORTALEZA,445389,4478137,40.45021999593895,-3.645319582308303,913 001 344,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
104141,Colegio Patrocinio de María,,,"BUS: 11 , 70 , 122 , 322", ENSEÑANZA: Educación infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81218899fc81c010VgnVCM1000000b205a0aRCRD,UMBRIA,CALLE,"TAMBIEN C/ JULIAN HERNANDEZ, 14",MADRID,MADRID,28043,PIOVERA,HORTALEZA,445172,4478638,40.454718950485265,-3.6479218362657835,913 882 961 / 913 001 605,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5730,Colegio Patrocinio de San José,,,"METRO: Nuevos Ministerios BUS: 5 , 43 , 149", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias  y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c94ae10c471c010VgnVCM1000000b205a0aRCRD,GENERAL MOSCARDO,CALLE,,MADRID,MADRID,28020,CUATRO CAMINOS,TETUAN,40.4502881,-3.6983403,,,915 359 840,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
104243,Colegio Pedagogía Waldorf de Aravaca,,,"BUS: 160 , 161", ENSEÑANZA: Educación infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96958899fc81c010VgnVCM1000000b205a0aRCRD,ZENIT,CALLE,,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,433120,4479686,40.46327554248207,-3.7901583423651743,91 307 12 10,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5075,Colegio Público Agustina Díez,,," METRO: Alto del Arenal BUS: 54 , 58 , 103 , 143 ", ENSEÑANZA: Educación infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd68a3f5ca71c010VgnVCM1000000b205a0aRCRD,VESUBIO,CALLE,,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,445176,4471253,40.3881909372302,-3.647236724917086,917 770 073,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5078,Colegio Público Alfonso X El Sabio,,," METRO: San Cipriano BUS: 4, 71, 100, 106, E-3 ", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cda8a3f5ca71c010VgnVCM1000000b205a0aRCRD,FUENTE DE SAN PEDRO,CALLE,,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,448883,4472893,40.403201384467415,-3.6036948781029365,913 719 661,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5092,Colegio Público Aravaca,,," BUS: 160, 161 ", ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza Biling&uuml;e - ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d69a3f5ca71c010VgnVCM1000000b205a0aRCRD,ESTUDIO,CALLE,,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,433495,4479383,40.460576198420775,-3.7857037462052063,913 078 119 - 913 071 832,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5431144,Colegio Público Ausias March,,, Bus: 85 , ENSEÑANZA: Educación infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67c74431fcf04210VgnVCM1000000b205a0aRCRD,ESTEFANITA,CALLE,,MADRID,MADRID,28021,BUTARQUE,VILLAVERDE,442804,4466409,40.34439346121857,-3.674746714234173,917 980 756,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6149062,Colegio Público Cortes de Cádiz,,," BUS: 172, 173 ", ENSEÑANZAS: Segundo ciclo de Educación Infantil - Primaria -  Enseñanza Biling&uuml;e - ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34cee4f2de891310VgnVCM2000000c205a0aRCRD,NICETO ALCALA ZAMORA,AVENIDA,,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,444522,4483551,40.49893432860617,-3.656017907963137,911 727 223,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5149,Colegio Público Escuelas Aguirre,,," BUS: 20 , 26 , 63 , 69 , 152 ", ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e18da3f5ca71c010VgnVCM1000000b205a0aRCRD,PIO BAROJA,CALLE,,MADRID,MADRID,28009,NIÑO JESUS,RETIRO,442897,4474196,40.41454970248996,-3.674350860475647,915 741 864,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5245,Colegio Público Esperanza,,," METRO: Esperanza BUS: 73 , 120 , 122 ", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cada3f5ca71c010VgnVCM1000000b205a0aRCRD,ANDORRA,CALLE,,MADRID,MADRID,28043,CANILLAS,HORTALEZA,445359,4479383,40.46144263379954,-3.6457808079102354,913 003 012,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5176,Colegio Público Guindalera,,," METRO: Parque Avenidas 
 BUS: 43 , 48 , 74 , 53 ", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0cafa3f5ca71c010VgnVCM1000000b205a0aRCRD,BOSTON,CALLE,,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,443538,4476715,40.437285997697046,-3.6670202290755864,"917 252 437 - 913 559 839                  
",/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5182,Colegio Público Honduras,,," METRO: Villa de Vallecas  BUS: 54 , 58 , 103 , 142 ", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9610a3f5ca71c010VgnVCM1000000b205a0aRCRD,FEDERICO GARCIA LORCA,PASEO,,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447414,4470078,40.377750319496414,-3.6207727531375826,913 325 719 - 913 317 441,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
